Network,LocationName,Date,Time,Weather_Wind,Weather_Temperature,Weather_Sky,Weather_CountSeason,Weather_TemperatureUnits,Weather_BackgroundNoise,Researcher
NPSGULFCOASTNETWORK,BP 25,5/24/2022,6:43:00,1,79,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 39,5/24/2022,9:14:00,1,85,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 39,5/30/2022,9:10:00,0,83,1,PC,F,1,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 40,5/28/2022,6:52:00,0,66,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 40,6/2/2022,7:07:00,0,75,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 41,5/25/2022,6:39:00,1,80,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 41,6/1/2022,6:36:00,1,74,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 42,5/25/2022,7:17:00,1,80,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 42,6/1/2022,7:15:00,0,77,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 43,5/25/2022,7:32:00,1,81,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 43,6/1/2022,7:30:00,1,78,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 44,5/28/2022,9:49:00,0,82,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 44,6/1/2022,9:43:00,0,87,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,TC31,5/20/2022,6:54:00,0,75,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC35,5/20/2022,7:19:00,0,75,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC17,5/20/2022,7:50:00,0,76,0,PC,F,NA,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC29,5/20/2022,8:11:00,0,77,0,PC,F,NA,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC18,5/20/2022,8:35:00,0,77,2,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC33,5/20/2022,6:34:00,0,72,1,PC,F,1,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC09,5/20/2022,7:12:00,0,73,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC12,5/20/2022,7:32:00,0,73,1,PC,F,NA,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC04,5/20/2022,8:03:00,0,75,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC06,5/20/2022,8:30:00,2,76,1,PC,F,NA,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC36,5/20/2022,8:52:00,3,79,1,PC,F,1,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC25,5/20/2022,6:58:00,0,72,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC34,5/20/2022,7:48:00,2,76,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC20,5/20/2022,8:33:00,2,76,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC13,5/20/2022,9:02:00,3,78,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC10,5/20/2022,9:35:00,4,79,1,PC,F,1,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC19,5/21/2022,7:34:00,1,78,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC37,5/21/2022,8:00:00,1,78,1,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC02,5/21/2022,8:54:00,3,80,1,PC,F,NA,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC07,5/21/2022,6:28:00,0,77,2,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC14,5/21/2022,6:47:00,0,77,2,PC,F,NA,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC38,5/21/2022,7:35:00,1,77,2,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC40,5/21/2022,8:22:00,3,80,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC11,5/21/2022,9:10:00,4,82,0,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC27,5/21/2022,6:22:00,1,77,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC08,5/21/2022,7:04:00,0,78,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC01,5/21/2022,7:48:00,3,79,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC21,5/21/2022,8:36:00,4,80,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC22,6/3/2022,6:52:00,0,68,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC05,6/3/2022,7:14:00,0,69,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC03,6/3/2022,9:42:00,0,76,2,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC39,6/3/2022,7:14:00,0,68,1,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC14,6/3/2022,7:39:00,0,70,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC07,6/3/2022,8:01:00,0,71,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC38,6/3/2022,8:49:00,3,73,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC40,6/3/2022,9:27:00,2,77,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC11,6/3/2022,10:05:00,3,79,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC25,6/3/2022,7:06:00,0,71,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC34,6/8/2022,7:48:00,1,75,1,PC,F,1,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC20,6/3/2022,8:37:00,2,74,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC13,6/3/2022,8:54:00,3,74,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC10,6/3/2022,9:22:00,4,75,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC27,6/3/2022,9:58:00,2,76,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC18,6/4/2022,7:14:00,0,72,2,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC29,6/4/2022,7:42:00,0,73,2,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC17,6/4/2022,8:04:00,0,73,2,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC35,6/4/2022,8:37:00,0,74,2,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC31,6/4/2022,8:59:00,0,74,1,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC36,6/4/2022,6:35:00,0,70,2,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC06,6/4/2022,6:53:00,0,75,2,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC04,6/4/2022,7:18:00,0,71,2,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC33,6/4/2022,7:55:00,0,73,2,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC09,6/4/2022,8:22:00,0,74,2,PC,F,1,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC12,6/4/2022,8:45:00,0,75,2,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC08,6/4/2022,7:30:00,0,73,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC01,6/4/2022,8:29:00,0,73,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC21,6/4/2022,9:24:00,0,74,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC19,6/5/2022,8:25:00,0,72,1,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC37,6/5/2022,8:59:00,0,75,1,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC02,6/5/2022,8:43:00,0,73,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,TC22,6/6/2022,7:23:00,0,75,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC05,6/6/2022,7:45:00,0,75,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC39,6/6/2022,9:25:00,1,83,1,PC,F,1,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC03,6/6/2022,7:16:00,0,74,1,PC,F,1,"Kothman, Lee"
NPSGULFCOASTNETWORK,GUISMS34,6/24/2022,5:34:00,0,87,1,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS39,6/24/2022,6:11:00,0,85,2,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS26,6/24/2022,7:10:00,0,85,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS28,6/24/2022,9:30:00,0,85,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS36,6/24/2022,9:00:00,1,85,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS32,6/24/2022,6:35:00,0,85,2,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS40,6/24/2022,7:45:00,0,85,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS27,6/24/2022,8:30:00,0,85,0,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS34,6/27/2022,5:35:00,0,77,2,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS39,6/27/2022,5:55:00,1,777,1,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS32,6/27/2022,6:13:00,1,77,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS26,6/27/2022,6:43:00,1,78,2,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS40,6/27/2022,7:06:00,1,77,1,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS27,6/27/2022,7:41:00,2,78,1,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS28,6/27/2022,8:40:00,2,81,0,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS36,6/27/2022,8:24:00,1,78,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL23,6/6/2022,5:15:00,2,76,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL29,6/6/2022,6:03:00,0,78,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL16,6/6/2022,6:43:00,2,80,2,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL47,6/6/2022,7:09:00,2,79,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL26,6/6/2022,8:00:00,2,80,1,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL21,6/6/2022,8:45:00,2,81,1,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL22,6/6/2022,9:10:00,3,85,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL31,6/6/2022,9:30:00,3,85,2,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL27,6/6/2022,9:47:00,2,83,1,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL12,6/7/2022,5:16:00,0,77,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL17,6/7/2022,5:48:00,0,79,1,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL24,6/7/2022,7:35:00,0,81,0,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL28,6/7/2022,6:28:00,0,75,1,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL23,6/9/2022,5:16:00,1,79,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL29,6/9/2022,6:04:00,1,80,0,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL16,6/9/2022,6:40:00,2,81,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL26,6/9/2022,7:56:00,2,83,2,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL21,6/9/2022,8:30:00,2,85,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL22,6/9/2022,9:05:00,2,85,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL31,6/9/2022,9:31:00,3,84,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL27,6/9/2022,9:47:00,3,86,1,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL28,6/10/2022,6:23:00,0,79,2,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL24,6/10/2022,7:03:00,0,80,0,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL12,6/10/2022,5:16:00,0,77,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL17,6/10/2022,5:45:00,0,77,2,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL47,6/9/2022,7:06:00,2,82,1,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,PAAL40,6/8/2022,8:14:00,3,88,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL09,6/8/2022,8:31:00,1,88,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL08,6/8/2022,8:48:00,2,89,1,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL45,6/8/2022,9:01:00,2,90,1,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL21,6/8/2022,9:28:00,2,92,1,PC,F,2,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL54,6/8/2022,9:15:00,2,91,1,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL15,6/8/2022,9:43:00,3,95,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL38,6/8/2022,10:04:00,1,94,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL10,6/8/2022,10:19:00,1,95,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL48,6/9/2022,6:56:00,0,88,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL31,6/9/2022,7:10:00,0,88,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL51,6/9/2022,7:25:00,0,89,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL39,6/9/2022,7:41:00,0,88,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL05,6/9/2022,7:56:00,0,88,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL41,6/9/2022,8:11:00,1,89,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL49,6/9/2022,8:31:00,0,89,1,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL57,6/9/2022,8:50:00,2,93,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL43,6/9/2022,9:12:00,2,89,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL34,6/9/2022,9:26:00,1,89,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL06,6/9/2022,9:40:00,2,90,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL33,6/10/2022,7:30:00,0,82,0,PC,F,2,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL16,6/10/2022,8:03:00,0,84,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL58,6/10/2022,8:21:00,1,85,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL36,6/10/2022,8:43:00,0,86,2,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL12,6/10/2022,9:13:00,1,86,2,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL04,6/10/2022,9:41:00,1,89,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL55,6/11/2022,8:32:00,2,86,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL26,6/11/2022,9:02:00,3,89,2,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL22,6/11/2022,9:26:00,3,88,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL40,6/13/2022,6:53:00,0,78,1,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL09,6/13/2022,7:11:00,1,79,0,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL08,6/13/2022,7:25:00,1,81,0,PC,F,2,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL45,6/13/2022,7:38:00,1,81,0,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL54,6/13/2022,7:51:00,1,81,0,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL21,6/13/2022,8:04:00,2,81,1,PC,F,2,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL15,6/13/2022,8:17:00,2,83,1,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL38,6/13/2022,8:34:00,2,83,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL10,6/13/2022,8:48:00,3,83,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL51,6/13/2022,9:25:00,3,84,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL31,6/13/2022,9:11:00,3,84,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL39,6/13/2022,9:41:00,3,85,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL05,6/13/2022,9:55:00,3,85,1,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL41,6/13/2022,10:08:00,2,86,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL48,6/14/2022,6:51:00,1,81,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL34,6/14/2022,7:07:00,0,81,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL43,6/14/2022,7:20:00,1,82,2,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL16,6/14/2022,7:38:00,1,82,2,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL58,6/14/2022,7:55:00,1,84,2,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL57,6/14/2022,8:19:00,0,84,2,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL49,6/14/2022,8:30:00,1,84,1,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL22,6/14/2022,8:53:00,0,85,2,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL26,6/14/2022,9:22:00,1,85,2,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL55,6/14/2022,9:53:00,3,87,2,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL33,6/15/2022,7:19:00,1,79,1,PC,F,2,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL06,6/15/2022,7:40:00,1,82,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL36,6/15/2022,8:05:00,1,83,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL12,6/15/2022,8:31:00,2,84,2,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL04,6/15/2022,8:59:00,2,86,2,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,VM07,5/21/2013,8:05:00,1,68,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF17,5/17/2022,8:45:00,1,75,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF17,5/19/2022,9:20:00,3,78,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF17,5/19/2021,10:21:00,2,75,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF17,5/28/2021,8:02:00,1,74,5,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF57,5/10/2023,7:38:00,1,71,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF57,5/13/2023,5:48:00,1,67,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF08,5/11/2023,8:46:00,0,74,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF08,5/13/2023,6:18:00,1,68,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM07,5/10/2023,8:27:00,2,72,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM07,5/13/2023,6:40:00,0,69,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM14,5/10/2023,5:57:00,1,70,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM14,5/13/2023,9:37:00,0,76,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF36,5/10/2023,6:26:00,1,70,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF36,5/13/2023,9:54:00,0,77,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM39,5/10/2023,6:47:00,1,70,2,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM39,5/13/2023,10:12:00,0,78,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF38,5/10/2023,7:10:00,1,70,2,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF38,5/13/2023,10:28:00,0,80,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF42,5/10/2023,8:04:00,1,71,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF42,5/13/2023,8:45:00,0,75,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF42,5/15/2023,5:49:00,0,69,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM51,5/10/2023,8:48:00,1,72,2,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM51,5/13/2023,8:38:00,0,75,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF12,5/10/2023,9:05:00,2,73,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF12,5/13/2023,7:48:00,0,72,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM25,5/10/2023,9:23:00,1,73,5,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM25,5/13/2023,8:03:00,0,73,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF17,5/10/2023,9:41:00,1,73,5,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF17,5/13/2023,8:19:00,0,74,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VO08,5/11/2023,7:02:00,0,72,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VO08,5/14/2023,7:01:00,0,69,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF31,5/11/2023,6:33:00,0,71,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF31,5/14/2023,5:54:00,0,67,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF29,5/11/2023,9:10:00,1,75,2,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF29,5/13/2023,7:02:00,0,70,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF27,5/11/2023,9:35:00,0,75,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF27,5/13/2023,7:25:00,0,72,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF03,5/11/2023,9:58:00,1,75,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF03,5/13/2023,9:17:00,0,75,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VE110,5/12/2023,6:02:00,0,64,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VE110,5/14/2023,10:24:00,0,80,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VE119,5/14/2023,10:02:00,0,79,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VE119,5/12/2023,6:20:00,0,64,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF32,5/12/2023,6:48:00,0,66,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF32,5/14/2023,9:32:00,0,78,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM28,5/12/2023,7:15:00,0,68,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM28,5/14/2023,9:16:00,0,78,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM41,5/12/2023,8:44:00,0,70,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM41,5/14/2023,7:54:00,0,72,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF33,5/12/2023,9:14:00,0,74,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF33,5/14/2023,8:21:00,0,74,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM53,5/12/2023,9:49:00,1,75,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM53,5/14/2023,8:50:00,0,76,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM05,5/11/2023,6:15:00,0,70,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM05,5/14/2023,6:12:00,0,68,0,PC,F,0,"Twedt, Daniel"
